text,num,parsed
……それは確かに若い女の声と思われた。けれども、その音調はトテも人間の肉声とは思えないほど嗄《しゃが》れてしまって、ただ、底悲しい、痛々しい響《ひびき》ばかりが、混凝土の壁を透して来るのであった。,-0.20764828993874884,"それ,確か,若い女,声,思う,れる,音調,トテ,人間,肉声,思える,嗄,しゃが,れる,しまう,底,響,ひびく,混凝,土,壁,透す,来る,の"
「……お兄さま。お兄さま。お兄さまお兄さまお兄さまお兄さまお兄さま。……モウ一度……今のお声を……聞かしてエ——ッ…………」,0.192318062034496,"兄,さま,兄,さま,兄,さま,兄,さま,兄,さま,兄,さま,兄,さま,MOW,一,度,今,声,聞かす,エ,ッ"
私は愕然《がくぜん》として縮み上った。思わずモウ一度、背後《うしろ》を振り返った。この部屋の中に、私以外の人間が一人も居ない事を承知し抜いていながら……それから又も、その女の声を滲《し》み透して来る、コンクリート壁の一部分を、穴のあく程、凝視した。,0.7263195154385634,"私,愕然,がく,ぜん,縮む,上る,一,度,背後,うしろ,振り返る,部屋,中,私,以外,人間,一人,居る,事,承知,する,抜く,いる,女,声,滲,する,透す,来る,コンクリート,壁,一部分,穴,あく,凝視,する"
「……お兄さまお兄さまお兄さまお兄さまお兄さま……お隣りのお部屋に居らっしゃるお兄様……あたしです。妾《あたし》です。お兄様の許嫁《いいなずけ》だった……貴方《あなた》の未来の妻でした妾……あたしです。あたしです。どうぞ……どうぞ今のお声をモウ一度聞かして……聞かして頂戴……聞かして……聞かしてエ——ッ……お兄様お兄様お兄様お兄様……おにいさまア——ッ……」,-1.2892866293952294,"兄,さま,兄,さま,兄,さま,兄,さま,兄,さま,お隣,りの,お部屋,居る,らっしゃる,兄,様,あたし,妾,あたし,兄,様,許嫁,いいなずけ,貴方,あなた,未来,妻,妾,あたし,あたし,今,声,一,度,聞かす,聞かす,頂戴,聞かす,聞かす,エ,ッ,兄,様,兄,様,兄,様,兄,様,ッ"
私は眼瞼《まぶた》が痛くなるほど両眼を見開いた。唇をアングリと開いた。その声に吸い付けられるようにヒョロヒョロと二三歩前に出た。そうして両手で下腹をシッカリと押え付けた。そのまま一心に混凝土《コンクリート》の壁を白眼《にら》み付けた。,-0.27361485780656125,"私,眼瞼,まぶた,眼,見開く,唇,あんぐり,開く,声,吸い付ける,られる,よう,ヒョロヒョロ,二,三,歩,前,出る,両手,下腹,押え付ける,混凝,土,コンクリート,壁,白眼,にら,見付け"
それは聞いている者の心臓を虚空に吊るし上げる程のモノスゴイ純情の叫びであった。臓腑をドン底まで凍らせずには措《お》かないくらいタマラナイ絶体絶命の声であった。……いつから私を呼び初めたかわからぬ……そうしてこれから先、何千年、何万年、呼び続けるかわからない真剣な、深い怨《うら》みの声であった。それが深夜の混凝土壁の向うから私？　を呼びかけているのであった。,1.7562410146377396,"それ,聞く,いる,者,心臓,虚空,吊るす,上げる,程,モノ,純情,叫び,臓腑,ドン底,凍る,せる,措,絶体絶命,声,いつ,私,呼ぶ,初め,わかる,先,何,千年,何,万年,呼び続ける,わかる,真剣,怨,うる,みの,声,それ,深夜,混凝,土壁,向う,私,呼びかける,いる,の"
「……お兄さま……お兄さまお兄さまお兄さま。なぜ……なぜ返事をして下さらないのですか。あたしです、あたしです、あたしですあたしです。お兄さまはお忘れになったのですか。妾《あたし》ですよ。あたしですよ。お兄様の許嫁《いいなずけ》だった……妾……妾をお忘れになったのですか。……妾はお兄様と御一緒になる前の晩に……結婚式を挙げる前の晩の真夜中に、お兄様のお手にかかって死んでしまったのです。……それがチャント生き返って……お墓の中から生き返ってここに居るのですよ。幽霊でも何でもありませんよ……お兄さまお兄さまお兄さまお兄さま。……ナゼ返事をして下さらないのですか……お兄様はあの時の事をお忘れになったのですか……」,1.5411256062607268,"兄,さま,兄,さま,兄,さま,兄,さま,返事,する,下さる,の,あたし,あたし,あたし,あたし,兄,さま,忘れ,なる,の,妾,あたし,あたし,兄,様,許嫁,いいなずけ,妾,妾,忘れ,なる,の,妾,兄,様,一緒,なる,前,晩,結婚式,挙げる,前,晩,真夜中,兄,様,手,かかる,死ぬ,しまう,の,それ,3315 Chant,生き返る,墓,中,生き返る,ここ,居る,の,幽霊,何,ある,兄,さま,兄,さま,兄,さま,兄,さま,返事,する,下さる,の,兄,様,時,事,忘れ,なる,の"
私はヨロヨロと背後《うしろ》に蹌踉《よろめ》いた。モウ一度眼を皿のようにしてその声の聞こえて来る方向を凝視した……。,0.9253966150866162,"私,背後,うしろ,蹌踉,ろ,め,いる,MOW,一,度,眼,皿,よう,する,声,聞こえる,来る,方向,凝視,する,…。"
……何という奇怪な言葉だ。,-0.5082793794839663,"何,奇怪,言葉"
……壁の向うの少女は私を知っている。私の許嫁だと云っている。……しかも私と結婚式を挙げる前の晩に、私の手にかかって殺された……そうして又、生き返った女だと自分自身で云っている。そうして私と壁｜一重《ひとえ》を隔てた向うの部屋に閉《と》じ籠《こ》められたまま、ああして夜となく、昼となく、私を呼びかけているらしい。想像も及ばない怪奇な事実を叫びつづけながら、私の過去の記憶を喚び起すべく、死物狂《しにものぐる》いに努力し続けているらしい。,-0.1697983946978249,"壁,向う,少女,私,知る,いる,私,許嫁,云う,いる,私,結婚式,挙げる,前,晩,私,手,かかる,殺す,れる,生き返る,女,自分自身,云う,いる,する,私,壁,一重,ひとえ,隔てる,向う,部屋,閉,籠,こ,め,られる,まま,する,夜,昼,私,呼びかける,いる,想像,及ぶ,怪奇,事実,叫ぶ,つづける,私,過去,記憶,喚ぶ,起す,死物狂い,する,にも,ぐる,いぬ,努力,する,続ける,いる"
……キチガイだろうか。,-1.0784771445649497,キチガイ
……本気だろうか。,0.4563640464135998,本気
いやいや。キチガイだキチガイだ……そんな馬鹿な……不思議な事が……アハハハ……。,-0.15830887286600764,"いやいや,キチガイ,キチガイ,馬鹿,不思議,事,アハハハ,…。"
私は思わず笑いかけたが、その笑いは私の顔面筋肉に凍り付いたまま動かなくなった。……又も一層悲痛な、深刻な声が、混凝土の壁を貫いて来たのだ。笑うにも笑えない……たしかに私を私と知っている確信にみちみちた……真剣な……悽愴《せいそう》とした……。,0.35246472211256785,"私,笑いかける,笑い,私,顔面,筋肉,凍り付く,まま,動く,なる,悲痛,深刻,声,混凝,土,壁,貫く,来る,の,笑う,笑える,私,私,知る,いる,確信,真剣,悽愴,せいそう,する,…。"
「……お兄さまお兄さまお兄さま。何故《なぜ》、御返事をなさらないのですか。妾がこんなに苦しんでいるのに……タッタ一言……タッタ一言……御返事を……」,-0.1692266089341219,"兄,さま,兄,さま,兄,さま,御返事,なさる,の,妾,苦しむ,いる,tatta,一言,tatta,一言,御返事"
「……………………」,-0.15398550913704218,
「……タッタ一言……タッタ一言……御返事をして下されば……いいのです。……そうすればこの病院のお医者様に、妾がキチガイでない事が……わかるのです。そうして……お兄様も妾の声が、おわかりになるようになった事が、院長さんにわかって……御一緒に退院出来るのに………お兄様お兄様お兄様お兄さま……何故……御返事をして下さらないのですか……」,-0.8827079044604712,"tatta,一言,tatta,一言,御返事,する,下さる,の,する,病院,医者,様,妾,キチガイ,事,わかる,の,兄,様,妾,声,分り,なる,よう,なる,事,院長,さん,わかる,一緒に,退院,出来る,兄,様,兄,様,兄,様,兄,さま,御返事,する,下さる,の"
「……………………」,1.19479198111136,
「……妾の苦しみが、おわかりにならないのですか……毎日毎日……毎夜毎夜、こうしてお呼びしている声が、お兄様のお耳に這入《はい》らないのですか……ああ……お兄様お兄様お兄様お兄様……あんまりです、あんまりですあんまりです……あ……あ……あたしは……声がもう……」,0.3758936462099896,"妾,苦しみ,分り,なる,の,毎日,毎日,毎夜,毎夜,お呼び,する,いる,声,兄,様,耳,這入る,ら,の,兄,様,兄,様,兄,様,兄,様,あたし,声"
そう云ううちに壁の向側から、モウ一つ別の新しい物音が聞え初めた。それは平手か、コブシかわからないが、とにかく生身《なまみ》の柔らかい手で、コンクリートの壁をポトポトとたたく音であった。皮膚が破れ、肉が裂けても構わない意気組で叩き続ける弱々しい女の手の音であった。私はその壁の向うに飛び散り、粘り付いているであろう血の痕跡《あと》を想像しながら、なおも一心に眼を瞠《みは》り、奥歯を噛み締めていた。,0.23512982616429606,"云う,うち,壁,向う側,一つ,別,物音,聞える,初める,それ,平手,コブシ,わかる,生身,生き身,手,コンクリート,壁,たたく,音,皮膚,破れる,肉,裂ける,構う,意気組み,叩く,続ける,女,手,音,私,壁,向う,飛び散る,粘る,付く,いる,血,痕跡,あと,想像,する,眼,瞠,みる,奥歯,噛み締める,いる"
「……お兄様お兄様お兄様お兄様……お兄様のお手にかかって死んだあたしです。そうして生き返っている妾です。お兄様よりほかにお便《たよ》りする方は一人もない可哀想な妹です。一人ポッチでここに居る……お兄様は妾をお忘れになったのですか……」,-1.4845012541390428,"兄,様,兄,様,兄,様,兄,様,兄,様,手,かかる,死ぬ,あたし,する,生き返る,いる,妾,兄,様,ほか,お便り,たよ,する,方,一人,可哀想,妹,一人ぽっち,ここ,居る,兄,様,妾,忘れ,なる,の"
「お兄様もおんなじです。世界中にタッタ二人の妾たちがここに居るのです。そうして他人《ひと》からキチガイと思われて、この病院に離れ離れになって閉じ籠められているのです」,0.5125606029842166,"兄,様,おんなじ,世界中,二人,妾,たち,ここ,居る,の,他人,ひと,キチガイ,思う,れる,病院,離れ離れ,なる,閉じる,籠,め,られる,いる,の"
「……………………」,-0.7283348186223635,
